2972,Pacific Continental Corporation (Ore),PCBK,CNY,106.4,1583332528000
2973,"CommerceHub, Inc.",CHUBA,CNY,25.04,1596926765000
2974,Global X Social Media ETF,SOCL,BRL,107.94,1582226118000
2975,"Goldman Sachs Group, Inc. (The)",GS^I,CNY,-108.97,1588287114000
2976,"First Capital, Inc.",FCAP,EUR,-39.77,1585442889000
2977,"Carrizo Oil & Gas, Inc.",CRZO,IDR,97.23,1580885988000
2978,Accuray Incorporated,ARAY,BRL,80.11,1587437433000
2979,"Ossen Innovation Co., Ltd.",OSN,EUR,-150.42,1592737424000
2980,Momo Inc.,MOMO,AMD,24.72,1586274977000
2981,"Yum! Brands, Inc.",YUM,UAH,-95.26,1606448148000
2982,VelocityShares Daily Inverse VIX Short-Term ETN,XIV,IDR,1.03,1584435591000
2983,Yulong Eco-Materials Limited,YECO,BRL,-8.1,1589362147000
2984,Principal Real Estate Income Fund,PGZ,CNY,178.58,1579542521000
2985,PowerShares DWA Momentum Portfolio,PDP,LKR,20.77,1593734172000
2986,RXi Pharmaceuticals Corporation,RXIIW,EUR,-171.31,1588601102000
2987,DNB Financial Corp,DNBF,BGN,-15.64,1608986475000
2988,"Albireo Pharma, Inc.",ALBO,PKR,123.14,1604536353000
2989,"A. Schulman, Inc.",SHLM,BRL,-19.7,1595789106000
2990,Datawatch Corporation,DWCH,JPY,-35.54,1581944554000
2991,Grupo Financiero Santander Mexico S.A. B. de C.V.,BSMX,EUR,176.16,1595766394000
2992,"AmTrust Financial Services, Inc.",AFSI^C,CNY,9.68,1587292673000
2993,Farmland Partners Inc.,FPI,PHP,-84.37,1603611809000
2994,"Gores Holdings II, Inc.",GSHT,PKR,-184.81,1599773064000
2995,"First Solar, Inc.",FSLR,BRL,141.39,1593710534000
2996,"Southside Bancshares, Inc.",SBSI,IDR,-195.15,1582995905000
2997,Arbutus Biopharma Corporation,ABUS,JPY,115.57,1581499770000
2998,Bank Of New York Mellon Corporation (The),BK,IDR,198.76,1591072759000
2999,"Duff & Phelps Utilities Tax-Free Income, Inc.",DTF,EUR,-41.06,1598924882000
3000,"Enable Midstream Partners, LP",ENBL,EUR,5.02,1608533015000
3001,Northern Trust Corporation,NTRS,RUB,99.92,1594117831000
3002,"Premier Financial Bancorp, Inc.",PFBI,CNY,-178.46,1608728639000
3003,"Brown & Brown, Inc.",BRO,NIO,170.64,1603911574000
3004,Aspen Insurance Holdings Limited,AHL^B.CL,MMK,34.21,1582441188000
3005,Xplore Technologies Corp,XPLR,CNY,-66.16,1580170282000
3006,TriplePoint Venture Growth BDC Corp.,TPVZ,CNY,-86.25,1595017557000
3007,"Mondelez International, Inc.",MDLZ,AMD,-152.62,1584098252000
3008,Citigroup Inc.,C^S,EUR,86.0,1589627583000
3009,"Select Bancorp, Inc.",SLCT,EUR,-181.28,1586758508000
3010,8x8 Inc,EGHT,EUR,40.18,1595798832000
3011,Telefonica SA,TEF,CNY,-3.01,1605402283000
3012,"Surmodics, Inc.",SRDX,HTG,83.19,1586565902000
3013,CF Corporation,CFCOW,PHP,79.68,1600592136000
3014,"Civista Bancshares, Inc. ",CIVB,XOF,30.65,1598373677000
3015,"QEP Resources, Inc.",QEP,IDR,-12.04,1588799676000
3016,Nano Dimension Ltd.,NNDM,EGP,65.39,1593670072000
3017,Bank of America Corporation,BAC,GTQ,150.68,1587854541000
3018,Texas Instruments Incorporated,TXN,CZK,112.58,1596414050000
3019,Comp En De Mn Cemig ADS,CIG,USD,-47.92,1593865346000
3020,"Sykes Enterprises, Incorporated",SYKE,IDR,24.84,1603461294000
3021,Brookdale Senior Living Inc.,BKD,EUR,28.12,1593296495000
3022,"Conn's, Inc.",CONN,PHP,-154.41,1608385124000
3023,Bank Of New York Mellon Corporation (The),BK^C,RUB,157.72,1589901249000
3024,Lancaster Colony Corporation,LANC,PLN,114.59,1587579082000
3025,Snap Inc.,SNAP,VND,13.91,1579534492000
3026,CorVel Corp.,CRVL,EGP,-198.71,1581111130000
3027,"Goldman Sachs Group, Inc. (The)",GS,IDR,135.5,1581900061000
3028,China Finance Online Co. Limited,JRJC,ZAR,-3.58,1582039888000
3029,Gencor Industries Inc.,GENC,IDR,138.55,1602412323000
3030,LKQ Corporation,LKQ,AED,-115.63,1600823090000
3031,"Sears Hometown and Outlet Stores, Inc.",SHOS,BRL,-45.82,1602181768000
3032,"Argo Group International Holdings, Ltd.",AGIIL,IDR,-103.9,1607626275000
3033,Energous Corporation,WATT,PHP,186.81,1585748773000
3034,PowerShares S&P SmallCap Consumer Staples Portfolio,PSCC,THB,35.25,1583182673000
3035,"Henry Schein, Inc.",HSIC,MAD,-151.91,1595420377000
3036,"Cardinal Health, Inc.",CAH,JPY,109.74,1591879447000
3037,Hancock Holding Company,HBHCL,IDR,-197.6,1601367068000
3038,"Tanger Factory Outlet Centers, Inc.",SKT,PLN,136.73,1595088960000
3039,Saban Capital Acquisition Corp.,SCACU,BRL,173.37,1595502474000
3040,Iron Mountain Incorporated,IRM,CNY,145.19,1600756735000
3041,"Dover Motorsports, Inc.",DVD,NIO,140.8,1597635894000
3042,Wells Fargo & Company,WFC^L,PLN,0.23,1598450306000
3043,"Archrock, Inc.",AROC,PHP,124.77,1591571882000
3044,Bank of Commerce Holdings (CA),BOCH,PHP,114.4,1591026420000
3045,TransUnion,TRU,DKK,-98.42,1585458761000
3046,Bank of America Corporation,BAC^E,IDR,-164.3,1584584210000
3047,Valvoline Inc.,VVV,CNY,132.35,1608577798000
3048,"BCB Bancorp, Inc. (NJ)",BCBP,IDR,-170.65,1605075295000
3049,Nuveen Select Tax Free Income Portfolio,NXP,CNY,34.54,1608940346000
3050,"Speedway Motorsports, Inc.",TRK,CAD,-170.43,1603556550000
3051,"The Herzfeld Caribbean Basin Fund, Inc.",CUBA,CNY,-0.04,1582660983000
3052,On Track Innovations Ltd,OTIV,CZK,-187.43,1592035895000
3053,Farmland Partners Inc.,FPI,UAH,-77.19,1579907901000
3054,The Organics ETF,ORG,BRL,-164.16,1581986409000
3055,"Oceaneering International, Inc.",OII,EUR,102.61,1607652610000
3056,Nomura Holdings Inc ADR,NMR,USD,-132.96,1592407225000
3057,"GTY Technology Holdings, Inc.",GTYHU,CNY,-93.17,1603188063000
3058,"PNC Financial Services Group, Inc. (The)",PNC,CLP,0.76,1607513780000
3059,"Templeton Dragon Fund, Inc.",TDF,CNY,85.36,1580044144000
3060,Sharps Compliance Corp,SMED,RUB,2.1,1585443227000
3061,Kemper Corporation,KMPA,COP,15.46,1582732608000
3062,"Rennova Health, Inc.",RNVA,CNY,-132.97,1594946808000
3063,"WESCO International, Inc.",WCC,HRK,146.07,1580547035000
3064,"Office Depot, Inc.",ODP,IDR,160.28,1601929851000
3065,GGP Inc.,GGP,EUR,-145.94,1602675947000
3066,"PGT Innovations, Inc.",PGTI,EUR,-164.22,1607981084000
3067,"PerkinElmer, Inc.",PKI,RUB,73.01,1602713011000
3068,Preformed Line Products Company,PLPC,MXN,-17.09,1607323506000
3069,First Trust Small Cap Core AlphaDEX Fund,FYX,CNY,25.38,1595583621000
3070,"Santander Holdings USA, Inc.",SOV^C,KZT,74.07,1600239823000
3071,Marin Software Incorporated,MRIN,KWD,10.72,1582838962000
3072,"Sientra, Inc.",SIEN,EUR,-50.63,1585156094000
3073,"Westbury Bancorp, Inc.",WBB,CNY,-199.12,1590092771000
3074,"Rambus, Inc.",RMBS,UZS,-60.69,1605689005000
3075,Ares Capital Corporation,AFC,ZWL,-178.59,1594043495000
3076,ORBCOMM Inc.,ORBC,EUR,-190.7,1586391295000
3077,The GDL Fund,GDL,GBP,-54.6,1581591698000
3078,Solar Capital Ltd.,SLRA,IDR,94.9,1580196032000
3079,"Estee Lauder Companies, Inc. (The)",EL,AUD,39.44,1604559774000
3080,"Kinder Morgan, Inc.",KMI^A,CNY,180.06,1601572924000
3081,Assured Guaranty Ltd.,AGO^E,IDR,70.66,1585115516000
3082,Huntsman Corporation,HUN,USD,-167.8,1592529898000
3083,"MabVax Therapeutics Holdings, Inc.",MBVX,PHP,-74.37,1583253324000
3084,John Hancock Hedged Equity & Income Fund,HEQ,MKD,176.4,1584314321000
3085,Tesco Corporation,TESO,UGX,-63.0,1586043410000
3086,"Shineco, Inc.",TYHT,NOK,187.33,1582943422000
3087,Wells Fargo & Company,WFC.WS,USD,-186.74,1606085492000
3088,MGIC Investment Corporation,MTG,ILS,38.75,1593737495000
3089,El Paso Corporation,EP^C,CNY,-165.04,1605913441000
3090,"Southern Missouri Bancorp, Inc.",SMBC,ARS,-175.5,1600332424000
3091,"ServiceSource International, Inc.",SREV,EUR,133.51,1583282182000
3092,"Imprimis Pharmaceuticals, Inc.",IMMY,UAH,-130.71,1601816794000
3093,"Mattel, Inc.",MAT,IDR,-147.73,1591191628000
3094,"SeaChange International, Inc.",SEAC,CNY,-181.42,1581786215000
3095,National Instruments Corporation,NATI,IDR,-79.5,1589041164000
3096,"Atara Biotherapeutics, Inc.",ATRA,USD,109.44,1603781538000
3097,Wabash National Corporation,WNC,CNY,-72.84,1605912017000
3098,Origo Acquisition Corporation,OACQ,NOK,-16.21,1584396629000
3099,"Merrill Lynch Depositor, Inc.",PIY,CAD,-96.43,1585400637000
3100,"Colony NorthStar, Inc.",CLNS^A.CL,CDF,-197.03,1592401207000
3101,YY Inc.,YY,PKR,43.46,1604378679000
3102,Cabot Corporation,CBT,PHP,-168.68,1596551009000
3103,AC Immune SA,ACIU,SEK,191.01,1607791437000
3104,"Second Sight Medical Products, Inc.",EYESW,CNY,-55.06,1595017925000
3105,China Life Insurance Company Limited,LFC,CNY,-152.46,1591081743000
3106,Weibo Corporation,WB,CNY,87.14,1605355193000
3107,Janus Henderson Small Cap Growth Alpha ETF,JSML,PLN,-114.66,1602035907000
3108,Genco Shipping & Trading Limited Warrants Expiring 12/31/2021 ,GNK,BRL,65.81,1600645371000
3109,"Energy XXI Gulf Coast, Inc.",EXXI,IDR,-72.07,1604021956000
3110,Statoil ASA,STO,CNY,-119.38,1585925896000
3111,"Maiden Holdings, Ltd.",MHLA,NPR,36.85,1581921290000
3112,PBF Logistics LP,PBFX,SEK,73.01,1601575946000
3113,Morgan Stanley,MS^K,IDR,-25.23,1586253091000
3114,"Limbach Holdings, Inc.",LMB,PHP,-10.01,1595950852000
3115,"Alphatec Holdings, Inc.",ATEC,EGP,-165.67,1587215276000
3116,"Blackbaud, Inc.",BLKB,EUR,-43.35,1599272415000
3117,Welltower Inc.,HCN,BOB,-127.7,1601993772000
3118,"Westbury Bancorp, Inc.",WBB,EUR,-83.15,1604612072000
3119,"Simpson Manufacturing Company, Inc.",SSD,CNY,122.92,1589209009000
3120,iShares 20+ Year Treasury Bond ETF,TLT,ARS,54.6,1608605310000
3121,Acuity Brands Inc,AYI,MYR,-37.01,1595364350000
3122,Fair Isaac Corporation,FICO,SEK,133.78,1608339152000
3123,Hardinge Inc.,HDNG,IDR,-16.02,1597591246000
3124,CF Corporation,CFCOU,EUR,-57.7,1605383961000
3125,"Anthem, Inc.",ANTX,AFN,-117.12,1592290587000
3126,First Merchants Corporation,FRME,UAH,-58.76,1596198420000
3127,"Citizens Financial Group, Inc.",CFG,UYU,176.48,1583984468000
3128,Ryanair Holdings plc,RYAAY,XAF,-34.18,1598720904000
3129,Acuity Brands Inc,AYI,CNY,37.9,1582677710000
3130,Pacific Special Acquisition Corp.,PAACU,IDR,-158.8,1592113718000
3131,CorVel Corp.,CRVL,USD,-96.95,1596798076000
3132,Sapiens International Corporation N.V.,SPNS,UZS,-146.66,1581108663000
3133,Nuveen Global High Income Fund,JGH,IDR,-26.88,1580355485000
3134,Northrim BanCorp Inc,NRIM,IDR,168.56,1593414934000
3135,Wingstop Inc.,WING,USD,-71.76,1580687789000
3136,VelocityShares 3x Inverse Gold ETN,DGLD,MXN,9.19,1599632399000
3137,"Cass Information Systems, Inc",CASS,SEK,-180.85,1608386791000
3138,Synalloy Corporation,SYNL,CNY,-8.09,1601023377000
3139,"MYR Group, Inc.",MYRG,XAF,-119.83,1595739076000
3140,GoDaddy Inc.,GDDY,CNY,-83.34,1609121319000
3141,Tower Semiconductor Ltd.,TSEM,IDR,15.99,1595817436000
3142,"Discovery Communications, Inc.",DISCB,AMD,-95.72,1577887651000
3143,RELX N.V.,RENX,PEN,-96.33,1608490230000
3144,Danaher Corporation,DHR,CNY,-10.66,1602955564000
3145,CF Corporation,CFCOU,BRL,-78.76,1608715935000
3146,Western Union Company (The),WU,BRL,-138.91,1579209977000
3147,"WPX Energy, Inc.",WPXP,BRL,15.18,1589633278000
3148,Ralph Lauren Corporation,RL,RSD,-178.6,1606393156000
3149,Zebra Technologies Corporation,ZBRA,PHP,-103.43,1586406003000
3150,Suncor Energy  Inc.,SU,CNY,102.47,1596898743000
3151,Gabelli Dividend,GDV^D,IDR,-169.82,1588012565000
3152,Eastern Company (The),EML,PEN,-125.28,1608535870000
3153,Forward Air Corporation,FWRD,USD,163.11,1605947126000
3154,U.S. Bancorp,USB^A,CNY,-125.14,1597950324000
3155,Ikonics Corporation,IKNX,EUR,-59.26,1591119800000
3156,The ExOne Company,XONE,EUR,-177.28,1599981471000
3157,Nortech Systems Incorporated,NSYS,CNY,125.43,1586286730000
3158,"Independent Bank Group, Inc",IBTX,AMD,24.39,1596685119000
3159,"Ruth's Hospitality Group, Inc.",RUTH,IDR,165.25,1591292678000
3160,"Infinity Pharmaceuticals, Inc.",INFI,EUR,199.31,1603840567000
3161,"ExlService Holdings, Inc.",EXLS,RUB,-130.26,1600933703000
3162,"Flowers Foods, Inc.",FLO,IQD,-125.35,1589115260000
3163,Turtle Beach Corporation,HEAR,LKR,11.43,1595959546000
3164,Gladstone Land Corporation,LAND,CNY,21.67,1602527796000
3165,Eagle Bulk Shipping Inc.,EGLE,PKR,-111.67,1594248853000
3166,"Tallgrass Energy Partners, LP",TEP,HUF,-13.13,1579323009000
3167,"Cohen & Steers Total Return Realty Fund, Inc.",RFI,RUB,113.8,1606733456000
3168,Concordia International Corp.,CXRX,CAD,-8.8,1597119190000
3169,RadiSys Corporation,RSYS,THB,198.43,1581840021000
3170,"FTI Consulting, Inc.",FCN,PLN,-105.1,1605605914000
3171,"Square, Inc.",SQ,BRL,-97.26,1586920284000
3172,"Knight Transportation, Inc.",KNX,JPY,-92.62,1608722060000
3173,First Foundation Inc.,FFWM,SSP,-84.08,1588057316000
3174,Asia Pacific Wire & Cable Corporation Limited,APWC,IDR,-122.15,1605972464000
3175,TPG Pace Energy Holdings Corp.,TPGE.U,BRL,5.03,1606974390000
3176,"Columbia Seligman Premium Technology Growth Fund, Inc",STK,JPY,165.46,1608158614000
3177,"Amplify Snack Brands, inc.",BETR,RUB,100.93,1605741270000
3178,Eaton Vance Tax Advantaged Dividend Income Fund,EVT,MNT,-137.06,1606667318000
3179,"Enbridge Energy, L.P.",EEP,PLN,-27.47,1591492399000
3180,The Gabelli Healthcare & Wellness Trust,GRX^A,PLN,23.95,1603633631000
3181,Arc Logistic Partners LP,ARCX,EUR,-115.91,1583691338000
3182,Deere & Company,DE,ZAR,150.03,1597671345000
3183,"Town Sports International Holdings, Inc.",CLUB,CAD,135.14,1604345698000
3184,Inseego Corp.,INSG,EUR,158.45,1580854988000
3185,Telefonica Brasil S.A.,VIV,PLN,-174.45,1607762621000
3186,"America Movil, S.A.B. de C.V.",AMX,IDR,-27.33,1587137891000
3187,"Span-America Medical Systems, Inc.",SPAN,IDR,137.92,1581278990000
3188,Texas Instruments Incorporated,TXN,CNY,-171.08,1595883436000
3189,First Data Corporation,FDC,SEK,-15.45,1581071007000
3190,Oasmia Pharmaceutical AB,OASM,YER,124.47,1598826267000
3191,Nuvectra Corporation,NVTR,IDR,-31.81,1592711039000
3192,"CST Brands, Inc.",CST,IDR,128.79,1582896651000
3193,"Craft Brew Alliance, Inc.",BREW,SEK,-53.18,1589183728000
3194,Quantum Corporation,QTM,IDR,-194.93,1591973414000
3195,"Helmerich & Payne, Inc.",HP,RSD,-24.08,1579407976000
3196,Tennessee Valley Authority,TVC,ILS,-141.82,1602043442000
3197,Cerus Corporation,CERS,DKK,-104.96,1591177534000
3198,"FlexShopper, Inc.",FPAY,DOP,110.13,1604107774000
3199,Gamestop Corporation,GME,CNY,-146.37,1586284513000
3200,Goldcorp Inc.,GG,EUR,-106.38,1604187472000
3201,Synalloy Corporation,SYNL,CZK,141.42,1609349775000
3202,Gabelli Dividend,GDV,HRK,-176.63,1588229136000
3203,"Radius Health, Inc.",RDUS,THB,-76.33,1606850337000
3204,Marcus Corporation (The),MCS,IDR,-33.96,1591182223000
3205,Playa Hotels & Resorts N.V.,PLYA,PAB,78.98,1580532389000
3206,Nortech Systems Incorporated,NSYS,BAM,159.81,1581196925000
3207,Methanex Corporation,MEOH,USD,-165.92,1579808316000
3208,ADMA Biologics Inc,ADMA,CAD,104.14,1607401371000
3209,First Trust Nasdaq Retail ETF,FTXD,ARS,-45.13,1608549998000
3210,"The First Bancshares, Inc.",FBMS,CNY,-50.7,1598672177000
3211,Flaherty & Crumrine Preferred Securities Income Fund Inc,FFC,EUR,-156.13,1597451583000
3212,"Broadwind Energy, Inc.",BWEN,EUR,57.68,1589848186000
3213,ConocoPhillips,COP,PEN,128.49,1587426535000
3214,"T2 Biosystems, Inc.",TTOO,CNY,-9.06,1602531653000
3215,Unico American Corporation,UNAM,THB,-144.35,1601678093000
3216,"Sprott Focus Trust, Inc.",FUND,BRL,-92.1,1586982639000
3217,"Waddell & Reed Financial, Inc.",WDR,CNY,-151.38,1596830267000
3218,New Media Investment Group Inc.,NEWM,CNY,91.69,1607731680000
3219,Kronos Worldwide Inc,KRO,CNY,94.63,1581965100000
3220,Lyon William Homes,WLH,CUP,138.57,1593203777000
3221,"Automatic Data Processing, Inc.",ADP,AMD,85.16,1602457684000
3222,Quinpario Acquisition Corp. 2,QPACW,CNY,-13.24,1603675790000
3223,"USLIFE Income Fund, Inc.",BIF,BRL,41.78,1591143407000
3224,"Crocs, Inc.",CROX,IDR,-148.38,1597312230000
3225,MiX Telematics Limited,MIXT,VEF,-28.6,1585478884000
3226,"Banco Santander, S.A.",SAN^B,CNY,50.59,1586570952000
3227,Unit Corporation,UNT,PLN,-171.94,1605636592000
3228,"Catabasis Pharmaceuticals, Inc.",CATB,NIO,198.23,1603620598000
3229,Patriot National Bancorp Inc.,PNBK,CNY,131.94,1601876694000
3230,DDR Corp.,DDR^J,EUR,-146.38,1605770942000
3231,Broadcom Limited,AVGO,IDR,121.03,1595954475000
3232,Limoneira Co,LMNR,CNY,-9.71,1607704615000
3233,Centrais Electricas Brasileiras S.A.- Eletrobras,EBR.B,ZMW,132.37,1592058957000
3234,Dolby Laboratories,DLB,BRL,19.91,1602451854000
3235,"GSI Technology, Inc.",GSIT,PHP,-27.36,1607431838000
3236,"Tyson Foods, Inc.",TSNU,VEF,-73.89,1606160755000
3237,The York Water Company,YORW,PHP,-24.96,1600739413000
3238,"MCBC Holdings, Inc.",MCFT,CNY,-95.49,1579475181000
3239,"Reinsurance Group of America, Incorporated",RZA,RUB,151.43,1584683252000
3240,UNITIL Corporation,UTL,SEK,81.21,1581755047000
3241,"Ares Dynamic Credit Allocation Fund, Inc.",ARDC,EUR,-19.76,1608999189000
3242,"ImmunoGen, Inc.",IMGN,CNY,-51.0,1604038568000
3243,Monmouth Real Estate Investment Corporation,MNR^C,CNY,-76.31,1593563689000
3244,"Ecology and Environment, Inc.",EEI,CVE,-54.41,1606310669000
3245,Wells Fargo & Company,WFC^Y,CNY,126.03,1606514539000
3246,Western Asset Municipal Defined Opportunity Trust Inc,MTT,SEK,190.05,1595960969000
3247,"Colony NorthStar, Inc.",CLNS^D,PHP,-106.99,1602073024000
3248,Special Opportunities Fund Inc.,SPE^B,CNY,-105.7,1604048987000
3249,"Coeur Mining, Inc.",CDE,RSD,195.96,1589013235000
3250,"Digital Realty Trust, Inc.",DLR^H,IDR,33.36,1602682709000
3251,ProAssurance Corporation,PRA,PHP,37.83,1585021790000
3252,TiVo Corporation,TIVO,UAH,143.84,1579617462000
3253,"Ossen Innovation Co., Ltd.",OSN,SAR,-148.2,1589101639000
3254,"United Parcel Service, Inc.",UPS,CNY,-132.33,1585167192000
3255,Nuveen Texas Quality Municipal Income Fund,NTX,EUR,6.02,1592707637000
3256,Infinera Corporation,INFN,ARS,94.76,1586891627000
3257,UMB Financial Corporation,UMBF,KRW,183.65,1607634317000
3258,Stone Harbor Emerging Markets Total Income Fund,EDI,CNY,42.38,1597551748000
3259,"Chico's FAS, Inc.",CHS,IDR,-123.43,1606087751000
3260,Nuveen Energy MLP Total Return Fund,JMF,USD,-122.19,1598500935000
3261,Tupperware Brands Corporation,TUP,IDR,-91.46,1589724355000
3262,ContraVir Pharmaceuticals Inc,CTRV,CNY,179.31,1609368294000
3263,"India Fund, Inc. (The)",IFN,BRL,-138.05,1580467585000
3264,"BioScrip, Inc.",BIOS,IDR,75.6,1594801106000
3265,"Fred's, Inc.",FRED,PHP,-182.81,1583098353000
3266,"M/I Homes, Inc.",MHO,CNY,-151.38,1595066378000
3267,Edwards Lifesciences Corporation,EW,PLN,-184.75,1588579108000
3268,USD Partners LP,USDP,RUB,59.09,1607215499000
3269,"Stoneridge, Inc.",SRI,EUR,169.88,1589767631000
3270,JMP Group LLC,JMP,SAR,-88.87,1580662497000
3271,"Tyson Foods, Inc.",TSN,CNY,191.06,1594893409000
3272,"Axon Enterprise, Inc.",AAXN,EUR,174.25,1604596733000
3273,"United Dominion Realty Trust, Inc.",UDR,TJS,-117.62,1597281076000
3274,Capital One Financial Corporation,COF^P,IDR,-100.43,1580825157000
3275,Perry Ellis International Inc.,PERY,YER,48.03,1591618037000
3276,"Insperity, Inc.",NSP,PLN,173.97,1581218004000
3277,BlackRock Science and Technology Trust,BST,CNY,-3.98,1595893492000
3278,"Cooper Companies, Inc. (The)",COO,IDR,87.92,1594752304000
3279,Shenandoah Telecommunications Co,SHEN,CNY,34.3,1579606844000
3280,Dawson Geophysical Company,DWSN,USD,36.94,1597234701000
3281,VictoryShares US 500 Volatility Wtd ETF,CFA,BGN,-62.43,1604216780000
3282,New Age Beverages Corporation,NBEV,BRL,29.97,1586813927000
3283,"Malvern Bancorp, Inc.",MLVF,CNY,165.3,1590954873000
3284,"Reven Housing REIT, Inc.",RVEN,COP,30.77,1599975909000
3285,PowerShares S&P SmallCap Consumer Staples Portfolio,PSCC,IDR,52.14,1588106651000
3286,First Trust/Aberdeen Emerging Opportunity Fund,FEO,CNY,-196.78,1581029381000
3287,INVESCO MORTGAGE CAPITAL INC,IVR^B,CNY,-195.45,1584624486000
3288,"Barnes Group, Inc.",B,DOP,71.93,1608391090000
3289,"Southern National Bancorp of Virginia, Inc.",SONA,AUD,-142.1,1589445403000
3290,"Cree, Inc.",CREE,IDR,-112.47,1598524325000
3291,Legacy Reserves LP,LGCY,UGX,118.88,1581419505000
3292,"Heartland Express, Inc.",HTLD,CNY,24.6,1600700719000
3293,"Goldman Sachs Group, Inc. (The)",GS^J,CNY,122.33,1582032653000
3294,"Town Sports International Holdings, Inc.",CLUB,CNY,-36.26,1588211503000
3295,"Liquidity Services, Inc.",LQDT,MXN,153.95,1592201651000
3296,IHS Markit Ltd.,INFO,EUR,151.73,1586179868000
3297,"SunOpta, Inc.",STKL,RUB,14.7,1587729523000
3298,"HCI Group, Inc.",HCI,VEF,103.36,1582550734000
3299,"Oxford Industries, Inc.",OXM,CLP,-149.41,1596385751000
3300,"Chembio Diagnostics, Inc.",CEMI,CNY,72.93,1583908248000
3301,Kopin Corporation,KOPN,USD,12.39,1592015067000
3302,ConocoPhillips,COP,CAD,-153.22,1601439155000
3303,Clean Energy Fuels Corp.,CLNE,EUR,160.26,1579240046000
3304,"Conifer Holdings, Inc.",CNFR,CNY,-96.28,1606025510000
3305,The Long-Term Care ETF,OLD,USD,129.64,1580428993000
3306,"Image Sensing Systems, Inc.",ISNS,ZAR,-129.91,1583624793000
3307,NovoCure Limited,NVCR,PHP,38.4,1600994974000
3308,IZEA Inc.,IZEA,USD,148.41,1590298542000
3309,"JPMorgan China Region Fund, Inc.",JFC,PLN,-46.35,1597671294000
3310,ADMA Biologics Inc,ADMA,RUB,-162.09,1596412486000
3311,"Mednax, Inc",MD,CNY,0.46,1606652955000
3312,"Ironwood Pharmaceuticals, Inc.",IRWD,PHP,-185.26,1606856841000
3313,"United States Lime & Minerals, Inc.",USLM,BRL,190.27,1588074443000
3314,Sibanye Gold Limited,SBGL,PHP,73.93,1584208522000
3315,Swift Transportation Company,SWFT,KPW,-48.54,1588761213000
3316,Select Asset Inc.,JBR,PKR,184.81,1588613792000
3317,Targa Resources Partners LP,NGLS^A,CNY,-199.02,1604705300000
3318,"NextEra Energy, Inc.",NEE^G,PLN,-45.33,1580482092000
3319,First Trust Senior Floating Rate Income Fund II,FCT,EUR,64.48,1602770307000
3320,"United Bancorp, Inc.",UBCP,MAD,-78.62,1591656160000
3321,"PennTex Midstream Partners, LP",PTXP,IDR,-95.95,1606155574000
3322,Arbutus Biopharma Corporation,ABUS,SEK,38.62,1604403876000
